Epoch: [12][720/1333], lr: 0.0000250	Time 2.217 (1.981)	Loss 8.0582 (2.9967)	Loss_h 9.1392 (3.6030)	Prec@1 0.000 (31.700)	
Epoch: [12][740/1333], lr: 0.0000250	Time 2.540 (1.981)	Loss 0.4219 (2.9638)	Loss_h 1.7517 (3.5904)	Prec@1 100.000 (32.394)	
Epoch: [12][800/1333], lr: 0.0000250	Time 2.330 (1.987)	Loss 4.3013 (2.9271)	Loss_h 3.8151 (3.6225)	Prec@1 0.000 (32.723)	
Epoch: [12][820/1333], lr: 0.0000250	Time 2.335 (1.988)	Loss 3.0736 (2.9230)	Loss_h 5.5600 (3.6178)	Prec@1 0.000 (32.648)	
Epoch: [12][900/1333], lr: 0.0000250	Time 1.902 (1.978)	Loss 2.6848 (2.8291)	Loss_h 5.5182 (3.5311)	Prec@1 0.000 (34.977)	
Epoch: [12][940/1333], lr: 0.0000250	Time 1.990 (1.976)	Loss 0.4523 (2.8157)	Loss_h 1.0516 (3.5286)	Prec@1 100.000 (35.491)	
Epoch: [12][980/1333], lr: 0.0000250	Time 1.965 (1.976)	Loss 2.9022 (2.7674)	Loss_h 3.8184 (3.4876)	Prec@1 0.000 (36.774)	
Epoch: [12][1000/1333], lr: 0.0000250	Time 1.720 (1.975)	Loss 0.1328 (2.7569)	Loss_h 0.8243 (3.4840)	Prec@1 100.000 (37.288)	
Epoch: [12][1020/1333], lr: 0.0000250	Time 2.200 (1.975)	Loss 0.4144 (2.7279)	Loss_h 3.0566 (3.4608)	Prec@1 100.000 (38.095)	
Epoch: [12][1040/1333], lr: 0.0000250	Time 1.535 (1.971)	Loss 0.0295 (2.7074)	Loss_h 0.8865 (3.4480)	Prec@1 100.000 (38.415)	
Epoch: [12][1060/1333], lr: 0.0000250	Time 1.610 (1.967)	Loss 2.2872 (2.6733)	Loss_h 2.6251 (3.4450)	Prec@1 0.000 (39.243)	
Epoch: [12][1100/1333], lr: 0.0000250	Time 2.160 (1.969)	Loss 0.7487 (2.6340)	Loss_h 1.7394 (3.4176)	Prec@1 100.000 (40.267)	
Epoch: [12][1120/1333], lr: 0.0000250	Time 1.671 (1.966)	Loss 3.8413 (2.6192)	Loss_h 4.0347 (3.4111)	Prec@1 0.000 (40.525)	
Epoch: [12][1160/1333], lr: 0.0000250	Time 1.918 (1.970)	Loss 0.6424 (2.6195)	Loss_h 4.0257 (3.4167)	Prec@1 100.000 (40.506)	
Epoch: [12][1180/1333], lr: 0.0000250	Time 2.434 (1.970)	Loss 6.8897 (2.6043)	Loss_h 6.4801 (3.4230)	Prec@1 0.000 (40.853)	
Epoch: [12][1200/1333], lr: 0.0000250	Time 2.080 (1.969)	Loss 5.1057 (2.6212)	Loss_h 5.1997 (3.4584)	Prec@1 0.000 (40.522)	
Epoch: [12][1240/1333], lr: 0.0000250	Time 1.520 (1.971)	Loss 0.0115 (2.5706)	Loss_h 5.5359 (3.4921)	Prec@1 100.000 (41.541)	
Epoch: [12][1280/1333], lr: 0.0000250	Time 1.858 (1.969)	Loss 0.0285 (2.5620)	Loss_h 2.9513 (3.5070)	Prec@1 100.000 (42.020)	
Epoch: [12][1300/1333], lr: 0.0000250	Time 1.858 (1.968)	Loss 4.1180 (2.5456)	Loss_h 6.0980 (3.5201)	Prec@1 0.000 (42.444)	
Test: [40/457]	Time 1.736 (2.037)	Loss 8.1130 (6.7468)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.894 (1.990)	Loss 4.6388 (7.1390)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.174)
Test: [120/457]	Time 2.086 (1.969)	Loss 9.8115 (7.3745)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.786)
Test: [140/457]	Time 1.545 (1.925)	Loss 5.8317 (7.3663)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.493)
Test: [160/457]	Time 1.657 (1.903)	Loss 9.9052 (7.2244)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.947)
Test: [200/457]	Time 1.905 (1.907)	Loss 4.0901 (7.1927)	Prec@1 0.000 (0.000)	Prec@5 0.000 (3.226)
Test: [300/457]	Time 1.666 (1.941)	Loss 5.0806 (7.0153)	Prec@1 0.000 (2.069)	Prec@5 0.000 (7.586)
Test: [320/457]	Time 1.914 (1.928)	Loss 4.0289 (7.0232)	Prec@1 0.000 (1.935)	Prec@5 0.000 (7.097)
Test: [340/457]	Time 2.097 (1.923)	Loss 5.0816 (7.0088)	Prec@1 0.000 (1.829)	Prec@5 0.000 (6.707)
Test: [380/457]	Time 1.546 (1.912)	Loss 9.5391 (7.0136)	Prec@1 0.000 (1.622)	Prec@5 0.000 (6.486)
Test: [420/457]	Time 1.650 (1.897)	Loss 2.9275 (6.9456)	Prec@1 0.000 (1.478)	Prec@5 100.000 (6.897)
Test: [440/457]	Time 1.783 (1.886)	Loss 3.1945 (6.8665)	Prec@1 0.000 (1.415)	Prec@5 100.000 (7.075)
Testing Results: Prec@1 1.364 Prec@5 7.273 Loss 6.83678
Best Prec@1: 2.273

Epoch: [13][20/1333], lr: 0.0000250	Time 2.086 (2.074)	Loss 1.0033 (1.5180)	Loss_h 5.0640 (5.2212)	Prec@1 100.000 (80.000)	
Epoch: [13][40/1333], lr: 0.0000250	Time 2.138 (2.001)	Loss 1.9954 (1.8386)	Loss_h 2.7674 (4.3596)	Prec@1 0.000 (60.870)	
Epoch: [13][160/1333], lr: 0.0000250	Time 1.988 (2.023)	Loss 2.3952 (2.8307)	Loss_h 3.1010 (4.2143)	Prec@1 0.000 (34.783)	
Epoch: [13][200/1333], lr: 0.0000250	Time 2.105 (2.001)	Loss 0.7834 (2.9101)	Loss_h 2.7717 (4.0874)	Prec@1 100.000 (32.584)	
Epoch: [13][220/1333], lr: 0.0000250	Time 2.080 (1.982)	Loss 0.3340 (2.7703)	Loss_h 1.7431 (3.9915)	Prec@1 100.000 (34.653)	
Epoch: [13][240/1333], lr: 0.0000250	Time 1.720 (1.998)	Loss 0.7685 (2.8018)	Loss_h 2.4432 (3.9638)	Prec@1 100.000 (34.234)	
Epoch: [13][260/1333], lr: 0.0000250	Time 2.030 (2.014)	Loss 1.8355 (2.8094)	Loss_h 4.1596 (3.9899)	Prec@1 0.000 (31.667)	
Epoch: [13][300/1333], lr: 0.0000250	Time 1.510 (2.029)	Loss 1.2992 (2.6955)	Loss_h 1.0468 (3.8080)	Prec@1 100.000 (34.532)	
Epoch: [13][340/1333], lr: 0.0000250	Time 1.628 (2.017)	Loss 3.6683 (2.7542)	Loss_h 3.5885 (3.8129)	Prec@1 0.000 (34.014)	
Epoch: [13][360/1333], lr: 0.0000250	Time 2.525 (2.028)	Loss 5.4328 (2.7948)	Loss_h 4.2001 (3.7790)	Prec@1 0.000 (33.742)	
Epoch: [13][380/1333], lr: 0.0000250	Time 1.509 (2.009)	Loss 2.7156 (2.7453)	Loss_h 1.9145 (3.6621)	Prec@1 0.000 (34.091)	
Epoch: [13][440/1333], lr: 0.0000250	Time 1.878 (1.975)	Loss 1.6262 (2.7401)	Loss_h 2.6067 (3.5438)	Prec@1 100.000 (36.058)	
Epoch: [13][460/1333], lr: 0.0000250	Time 1.904 (1.971)	Loss 5.1280 (2.7816)	Loss_h 6.5868 (3.5834)	Prec@1 0.000 (35.349)	
Epoch: [13][480/1333], lr: 0.0000250	Time 1.611 (1.965)	Loss 2.4942 (2.7920)	Loss_h 3.0228 (3.5956)	Prec@1 100.000 (35.268)	
Epoch: [13][500/1333], lr: 0.0000250	Time 1.547 (1.969)	Loss 4.2894 (2.8451)	Loss_h 3.6403 (3.6337)	Prec@1 0.000 (33.761)	
Epoch: [13][560/1333], lr: 0.0000250	Time 1.643 (1.968)	Loss 8.0991 (2.9973)	Loss_h 8.0224 (3.7407)	Prec@1 0.000 (31.559)	
Epoch: [13][640/1333], lr: 0.0000250	Time 2.412 (1.974)	Loss 5.1854 (2.9992)	Loss_h 4.7274 (3.6667)	Prec@1 0.000 (30.132)	
Epoch: [13][660/1333], lr: 0.0000250	Time 1.525 (1.974)	Loss 0.1485 (2.9672)	Loss_h 0.9150 (3.6269)	Prec@1 100.000 (31.090)	
Epoch: [13][700/1333], lr: 0.0000250	Time 2.655 (1.983)	Loss 0.5965 (2.8860)	Loss_h 2.9531 (3.5643)	Prec@1 100.000 (33.533)	
Epoch: [13][720/1333], lr: 0.0000250	Time 2.491 (1.992)	Loss 9.3291 (2.8360)	Loss_h 9.2342 (3.5605)	Prec@1 0.000 (34.870)	
Epoch: [13][740/1333], lr: 0.0000250	Time 2.329 (1.992)	Loss 0.3358 (2.8057)	Loss_h 1.6738 (3.5474)	Prec@1 100.000 (35.493)	
Epoch: [13][800/1333], lr: 0.0000250	Time 2.300 (1.992)	Loss 3.2217 (2.7661)	Loss_h 3.8218 (3.5805)	Prec@1 0.000 (36.387)	
Epoch: [13][820/1333], lr: 0.0000250	Time 2.099 (1.992)	Loss 3.2467 (2.7623)	Loss_h 5.5295 (3.5760)	Prec@1 0.000 (36.247)	
Epoch: [13][900/1333], lr: 0.0000250	Time 1.772 (1.983)	Loss 2.7143 (2.6683)	Loss_h 5.5015 (3.4899)	Prec@1 0.000 (38.028)	
Epoch: [13][940/1333], lr: 0.0000250	Time 1.951 (1.981)	Loss 0.1377 (2.6526)	Loss_h 1.0057 (3.4884)	Prec@1 100.000 (38.393)	
Epoch: [13][980/1333], lr: 0.0000250	Time 2.219 (1.982)	Loss 3.5222 (2.6109)	Loss_h 3.8123 (3.4473)	Prec@1 0.000 (39.570)	
Epoch: [13][1000/1333], lr: 0.0000250	Time 1.542 (1.980)	Loss 0.2345 (2.5996)	Loss_h 0.7988 (3.4445)	Prec@1 100.000 (40.042)	
Epoch: [13][1020/1333], lr: 0.0000250	Time 2.205 (1.981)	Loss 0.2457 (2.5756)	Loss_h 2.9793 (3.4205)	Prec@1 100.000 (40.580)	
Epoch: [13][1040/1333], lr: 0.0000250	Time 1.912 (1.977)	Loss 0.2770 (2.5498)	Loss_h 0.8374 (3.4080)	Prec@1 100.000 (41.260)	
Epoch: [13][1060/1333], lr: 0.0000250	Time 1.838 (1.974)	Loss 0.1198 (2.5184)	Loss_h 2.5855 (3.4052)	Prec@1 100.000 (42.231)	
Epoch: [13][1100/1333], lr: 0.0000250	Time 2.150 (1.976)	Loss 0.6849 (2.4821)	Loss_h 1.6666 (3.3794)	Prec@1 100.000 (42.748)	
Epoch: [13][1120/1333], lr: 0.0000250	Time 1.632 (1.973)	Loss 2.7820 (2.4616)	Loss_h 4.0128 (3.3727)	Prec@1 0.000 (42.964)	
Epoch: [13][1160/1333], lr: 0.0000250	Time 2.292 (1.977)	Loss 0.1575 (2.4695)	Loss_h 4.0000 (3.3786)	Prec@1 100.000 (43.400)	
Epoch: [13][1180/1333], lr: 0.0000250	Time 2.472 (1.979)	Loss 6.3255 (2.4538)	Loss_h 6.5335 (3.3847)	Prec@1 0.000 (43.694)	
Epoch: [13][1200/1333], lr: 0.0000250	Time 2.089 (1.977)	Loss 4.4438 (2.4654)	Loss_h 5.2831 (3.4222)	Prec@1 0.000 (43.652)	
Epoch: [13][1240/1333], lr: 0.0000250	Time 1.523 (1.979)	Loss 0.0301 (2.4067)	Loss_h 5.3902 (3.4547)	Prec@1 100.000 (45.226)	
Epoch: [13][1280/1333], lr: 0.0000250	Time 1.867 (1.978)	Loss 0.0522 (2.3803)	Loss_h 2.8890 (3.4699)	Prec@1 100.000 (45.603)	
Epoch: [13][1300/1333], lr: 0.0000250	Time 2.092 (1.976)	Loss 2.0624 (2.3600)	Loss_h 6.1191 (3.4826)	Prec@1 0.000 (45.981)	
Test: [40/457]	Time 1.756 (2.016)	Loss 8.2843 (6.9561)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 2.029 (1.977)	Loss 4.7582 (7.3417)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.174)
Test: [120/457]	Time 2.006 (1.958)	Loss 10.2529 (7.5803)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.786)
Test: [140/457]	Time 1.524 (1.917)	Loss 6.1571 (7.5711)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.493)
Test: [160/457]	Time 1.542 (1.891)	Loss 10.3932 (7.4263)	Prec@1 0.000 (0.000)	Prec@5 0.000 (5.263)
Test: [200/457]	Time 2.088 (1.891)	Loss 3.8525 (7.3732)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.301)
Test: [300/457]	Time 1.661 (1.932)	Loss 5.1454 (7.1704)	Prec@1 0.000 (1.379)	Prec@5 0.000 (8.276)
Test: [320/457]	Time 1.760 (1.920)	Loss 4.1408 (7.1794)	Prec@1 0.000 (1.290)	Prec@5 0.000 (7.742)
Test: [340/457]	Time 2.115 (1.917)	Loss 5.3076 (7.1628)	Prec@1 0.000 (1.220)	Prec@5 0.000 (7.317)
Test: [380/457]	Time 1.548 (1.904)	Loss 9.5362 (7.1730)	Prec@1 0.000 (1.081)	Prec@5 0.000 (7.027)
Test: [420/457]	Time 1.663 (1.886)	Loss 2.7945 (7.1148)	Prec@1 0.000 (0.985)	Prec@5 100.000 (7.882)
Test: [440/457]	Time 1.777 (1.876)	Loss 2.8990 (7.0343)	Prec@1 0.000 (0.943)	Prec@5 100.000 (8.019)
Testing Results: Prec@1 0.909 Prec@5 8.182 Loss 7.00483
Best Prec@1: 2.273

Epoch: [14][20/1333], lr: 0.0000250	Time 2.440 (2.242)	Loss 3.2257 (1.9660)	Loss_h 5.0392 (5.2148)	Prec@1 0.000 (60.000)	
Epoch: [14][40/1333], lr: 0.0000250	Time 2.132 (2.083)	Loss 1.7350 (2.0831)	Loss_h 2.5708 (4.3090)	Prec@1 100.000 (56.522)	
Epoch: [14][160/1333], lr: 0.0000250	Time 1.970 (2.076)	Loss 2.3606 (2.9346)	Loss_h 3.0510 (4.1894)	Prec@1 0.000 (31.884)	
Epoch: [14][200/1333], lr: 0.0000250	Time 2.077 (2.040)	Loss 0.2596 (2.8740)	Loss_h 2.7208 (4.0638)	Prec@1 100.000 (29.213)	
Epoch: [14][220/1333], lr: 0.0000250	Time 2.097 (2.023)	Loss 0.4258 (2.6822)	Loss_h 1.5064 (3.9599)	Prec@1 100.000 (33.663)	
Epoch: [14][240/1333], lr: 0.0000250	Time 1.844 (2.029)	Loss 0.1654 (2.6684)	Loss_h 2.1664 (3.9233)	Prec@1 100.000 (34.234)	
Epoch: [14][260/1333], lr: 0.0000250	Time 2.093 (2.045)	Loss 1.4852 (2.6280)	Loss_h 4.0657 (3.9488)	Prec@1 100.000 (33.333)	
Epoch: [14][300/1333], lr: 0.0000250	Time 1.514 (2.061)	Loss 1.0946 (2.5138)	Loss_h 1.0106 (3.7647)	Prec@1 100.000 (37.410)	
Epoch: [14][340/1333], lr: 0.0000250	Time 1.548 (2.046)	Loss 2.5874 (2.5797)	Loss_h 3.6122 (3.7766)	Prec@1 0.000 (36.735)	
Epoch: [14][360/1333], lr: 0.0000250	Time 2.597 (2.060)	Loss 4.2471 (2.6535)	Loss_h 4.3126 (3.7565)	Prec@1 0.000 (34.969)	
Epoch: [14][380/1333], lr: 0.0000250	Time 1.549 (2.037)	Loss 2.3195 (2.5953)	Loss_h 1.9522 (3.6473)	Prec@1 0.000 (36.932)	
Epoch: [14][440/1333], lr: 0.0000250	Time 1.860 (1.999)	Loss 1.4192 (2.6490)	Loss_h 2.5231 (3.5390)	Prec@1 0.000 (37.019)	
Epoch: [14][460/1333], lr: 0.0000250	Time 1.901 (1.995)	Loss 6.0276 (2.6877)	Loss_h 6.3868 (3.5727)	Prec@1 0.000 (36.279)	
Epoch: [14][480/1333], lr: 0.0000250	Time 1.608 (1.992)	Loss 0.9236 (2.6834)	Loss_h 2.9562 (3.5791)	Prec@1 100.000 (36.161)	
Epoch: [14][500/1333], lr: 0.0000250	Time 1.538 (1.994)	Loss 2.8001 (2.7021)	Loss_h 3.5317 (3.6129)	Prec@1 0.000 (35.043)	
Epoch: [14][560/1333], lr: 0.0000250	Time 1.789 (1.996)	Loss 7.7908 (2.8366)	Loss_h 7.9597 (3.7101)	Prec@1 0.000 (33.080)	
Epoch: [14][640/1333], lr: 0.0000250	Time 1.996 (1.996)	Loss 4.5046 (2.8050)	Loss_h 4.8110 (3.6360)	Prec@1 0.000 (33.775)	
Epoch: [14][660/1333], lr: 0.0000250	Time 1.581 (1.997)	Loss 0.1987 (2.7722)	Loss_h 0.9062 (3.5980)	Prec@1 100.000 (34.936)	
Epoch: [14][700/1333], lr: 0.0000250	Time 2.800 (2.006)	Loss 0.6493 (2.6915)	Loss_h 2.8177 (3.5375)	Prec@1 100.000 (36.826)	
Epoch: [14][720/1333], lr: 0.0000250	Time 2.238 (2.016)	Loss 8.6763 (2.6463)	Loss_h 9.3349 (3.5330)	Prec@1 0.000 (38.329)	
Epoch: [14][740/1333], lr: 0.0000250	Time 2.346 (2.015)	Loss 0.0871 (2.6155)	Loss_h 1.6049 (3.5193)	Prec@1 100.000 (39.155)	
Epoch: [14][800/1333], lr: 0.0000250	Time 2.389 (2.020)	Loss 2.7159 (2.5668)	Loss_h 3.8171 (3.5518)	Prec@1 0.000 (40.314)	
Epoch: [14][820/1333], lr: 0.0000250	Time 2.105 (2.020)	Loss 2.5331 (2.5630)	Loss_h 5.5285 (3.5480)	Prec@1 0.000 (40.360)	
Epoch: [14][900/1333], lr: 0.0000250	Time 1.744 (2.008)	Loss 1.0561 (2.4674)	Loss_h 5.5220 (3.4631)	Prec@1 100.000 (42.958)	
Epoch: [14][940/1333], lr: 0.0000250	Time 1.985 (2.005)	Loss 0.1371 (2.4695)	Loss_h 0.9606 (3.4637)	Prec@1 100.000 (43.080)	
Epoch: [14][980/1333], lr: 0.0000250	Time 1.996 (2.005)	Loss 2.3332 (2.4242)	Loss_h 3.8611 (3.4221)	Prec@1 0.000 (44.301)	
Epoch: [14][1000/1333], lr: 0.0000250	Time 1.687 (2.005)	Loss 0.0536 (2.4218)	Loss_h 0.7714 (3.4197)	Prec@1 100.000 (44.492)	
Epoch: [14][1020/1333], lr: 0.0000250	Time 2.215 (2.007)	Loss 0.2193 (2.4028)	Loss_h 2.9021 (3.3949)	Prec@1 100.000 (45.135)	
Epoch: [14][1040/1333], lr: 0.0000250	Time 1.514 (2.002)	Loss 0.0432 (2.3816)	Loss_h 0.8026 (3.3824)	Prec@1 100.000 (45.528)	
Epoch: [14][1060/1333], lr: 0.0000250	Time 1.650 (1.997)	Loss 1.6068 (2.3484)	Loss_h 2.5261 (3.3793)	Prec@1 0.000 (46.215)	
Epoch: [14][1100/1333], lr: 0.0000250	Time 2.173 (1.999)	Loss 0.6653 (2.3100)	Loss_h 1.6343 (3.3548)	Prec@1 100.000 (46.947)	
Epoch: [14][1120/1333], lr: 0.0000250	Time 1.655 (1.995)	Loss 3.3107 (2.2935)	Loss_h 4.0405 (3.3482)	Prec@1 0.000 (47.280)	
Epoch: [14][1160/1333], lr: 0.0000250	Time 1.873 (1.997)	Loss 0.7820 (2.2992)	Loss_h 3.9204 (3.3536)	Prec@1 100.000 (47.197)	
Epoch: [14][1180/1333], lr: 0.0000250	Time 2.426 (2.000)	Loss 2.9589 (2.2857)	Loss_h 6.4370 (3.3589)	Prec@1 0.000 (47.425)	
Epoch: [14][1200/1333], lr: 0.0000250	Time 2.102 (1.998)	Loss 3.3921 (2.2866)	Loss_h 5.2766 (3.3957)	Prec@1 0.000 (47.304)	
Epoch: [14][1240/1333], lr: 0.0000250	Time 1.550 (2.001)	Loss 0.0002 (2.2373)	Loss_h 5.4410 (3.4252)	Prec@1 100.000 (48.409)	
Epoch: [14][1280/1333], lr: 0.0000250	Time 2.058 (2.000)	Loss 0.0414 (2.2164)	Loss_h 2.7823 (3.4391)	Prec@1 100.000 (49.023)	
Epoch: [14][1300/1333], lr: 0.0000250	Time 1.903 (1.997)	Loss 0.7863 (2.1956)	Loss_h 6.0795 (3.4516)	Prec@1 100.000 (49.357)	
Test: [40/457]	Time 1.981 (2.054)	Loss 8.2792 (7.0990)	Prec@1 0.000 (0.000)	Prec@5 0.000 (0.000)
Test: [100/457]	Time 1.892 (1.985)	Loss 4.7374 (7.5188)	Prec@1 0.000 (0.000)	Prec@5 0.000 (2.174)
Test: [120/457]	Time 1.999 (1.959)	Loss 11.3676 (7.7625)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.786)
Test: [140/457]	Time 1.550 (1.908)	Loss 6.1277 (7.7352)	Prec@1 0.000 (0.000)	Prec@5 0.000 (1.493)
Test: [160/457]	Time 1.580 (1.888)	Loss 10.6496 (7.5699)	Prec@1 0.000 (0.000)	Prec@5 0.000 (5.263)
Test: [200/457]	Time 1.887 (1.893)	Loss 3.6537 (7.5192)	Prec@1 0.000 (0.000)	Prec@5 0.000 (4.301)
Test: [300/457]	Time 1.950 (1.939)	Loss 5.5058 (7.3013)	Prec@1 0.000 (1.379)	Prec@5 0.000 (8.276)
Test: [320/457]	Time 1.761 (1.933)	Loss 4.3664 (7.3038)	Prec@1 0.000 (1.290)	Prec@5 0.000 (7.742)
Test: [340/457]	Time 2.094 (1.927)	Loss 5.4254 (7.2882)	Prec@1 0.000 (1.220)	Prec@5 0.000 (7.317)
Test: [380/457]	Time 1.546 (1.913)	Loss 9.5192 (7.2949)	Prec@1 0.000 (1.081)	Prec@5 0.000 (8.108)
Test: [420/457]	Time 1.665 (1.897)	Loss 2.6522 (7.2415)	Prec@1 0.000 (0.985)	Prec@5 100.000 (8.867)
Test: [440/457]	Time 1.780 (1.893)	Loss 2.7184 (7.1544)	Prec@1 0.000 (0.943)	Prec@5 100.000 (8.962)
Testing Results: Prec@1 0.909 Prec@5 8.636 Loss 7.12795
Best Prec@1: 2.273

Epoch: [15][20/1333], lr: 0.0000025	Time 2.451 (2.189)	Loss 0.6164 (1.4828)	Loss_h 5.0891 (5.2118)	Prec@1 100.000 (70.000)	
Epoch: [15][40/1333], lr: 0.0000025	Time 2.102 (2.071)	Loss 0.6055 (1.6984)	Loss_h 2.5266 (4.2583)	Prec@1 100.000 (60.870)	
Epoch: [15][160/1333], lr: 0.0000025	Time 1.998 (2.040)	Loss 2.6586 (2.6988)	Loss_h 3.3700 (4.2436)	Prec@1 0.000 (39.130)	
Epoch: [15][200/1333], lr: 0.0000025	Time 2.103 (2.015)	Loss 0.3089 (2.6830)	Loss_h 2.6530 (4.1484)	Prec@1 100.000 (38.202)	
Epoch: [15][220/1333], lr: 0.0000025	Time 2.125 (2.006)	Loss 0.9347 (2.5122)	Loss_h 1.1485 (4.0203)	Prec@1 0.000 (40.594)	
Epoch: [15][240/1333], lr: 0.0000025	Time 1.549 (2.018)	Loss 0.7603 (2.4985)	Loss_h 1.9337 (3.9524)	Prec@1 100.000 (42.342)	
Epoch: [15][260/1333], lr: 0.0000025	Time 2.012 (2.037)	Loss 1.2029 (2.4574)	Loss_h 4.1899 (3.9732)	Prec@1 100.000 (41.667)	
Epoch: [15][300/1333], lr: 0.0000025	Time 1.545 (2.043)	Loss 1.2037 (2.3747)	Loss_h 1.0149 (3.7787)	Prec@1 0.000 (41.007)	
Epoch: [15][340/1333], lr: 0.0000025	Time 1.576 (2.039)	Loss 4.5248 (2.4762)	Loss_h 3.8016 (3.7939)	Prec@1 0.000 (38.776)	
Epoch: [15][360/1333], lr: 0.0000025	Time 2.594 (2.057)	Loss 5.9724 (2.6300)	Loss_h 4.3903 (3.7953)	Prec@1 0.000 (36.810)	
Epoch: [15][380/1333], lr: 0.0000025	Time 1.600 (2.038)	Loss 4.0474 (2.6819)	Loss_h 2.8622 (3.7256)	Prec@1 0.000 (35.795)	
Epoch: [15][440/1333], lr: 0.0000025	Time 1.931 (2.006)	Loss 0.9174 (2.7866)	Loss_h 2.7381 (3.6793)	Prec@1 100.000 (35.577)	
Epoch: [15][460/1333], lr: 0.0000025	Time 1.860 (2.008)	Loss 4.6564 (2.8068)	Loss_h 5.1615 (3.6831)	Prec@1 0.000 (34.884)	
Epoch: [15][480/1333], lr: 0.0000025	Time 1.607 (2.002)	Loss 2.1440 (2.7844)	Loss_h 2.6817 (3.6642)	Prec@1 0.000 (34.821)	
Epoch: [15][500/1333], lr: 0.0000025	Time 1.678 (2.003)	Loss 2.0662 (2.7576)	Loss_h 3.2882 (3.6664)	Prec@1 0.000 (34.188)	
Epoch: [15][560/1333], lr: 0.0000025	Time 1.647 (1.999)	Loss 5.6355 (2.7792)	Loss_h 7.1617 (3.6921)	Prec@1 0.000 (32.700)	
Epoch: [15][640/1333], lr: 0.0000025	Time 1.990 (1.997)	Loss 3.6707 (2.7256)	Loss_h 4.9316 (3.6344)	Prec@1 0.000 (34.106)	
Epoch: [15][660/1333], lr: 0.0000025	Time 1.902 (1.996)	Loss 0.0746 (2.7082)	Loss_h 1.2657 (3.6127)	Prec@1 100.000 (34.936)	
Epoch: [15][700/1333], lr: 0.0000025	Time 2.848 (2.009)	Loss 0.1316 (2.6557)	Loss_h 3.2642 (3.5776)	Prec@1 100.000 (36.527)	
Epoch: [15][720/1333], lr: 0.0000025	Time 2.220 (2.016)	Loss 10.5655 (2.6162)	Loss_h 9.1790 (3.5841)	Prec@1 0.000 (38.040)	
Epoch: [15][740/1333], lr: 0.0000025	Time 2.330 (2.016)	Loss 0.1810 (2.5907)	Loss_h 1.1360 (3.5619)	Prec@1 100.000 (38.592)	
Epoch: [15][800/1333], lr: 0.0000025	Time 2.296 (2.023)	Loss 7.1897 (2.5584)	Loss_h 3.4764 (3.5551)	Prec@1 0.000 (39.791)	
Epoch: [15][820/1333], lr: 0.0000025	Time 2.249 (2.024)	Loss 2.6354 (2.5597)	Loss_h 5.4428 (3.5498)	Prec@1 0.000 (39.846)	
Epoch: [15][900/1333], lr: 0.0000025	Time 1.753 (2.015)	Loss 3.3310 (2.4752)	Loss_h 5.2976 (3.4512)	Prec@1 0.000 (42.254)	
Epoch: [15][940/1333], lr: 0.0000025	Time 2.017 (2.017)	Loss 0.1817 (2.4810)	Loss_h 0.6586 (3.4398)	Prec@1 100.000 (41.741)	
Epoch: [15][980/1333], lr: 0.0000025	Time 2.010 (2.016)	Loss 3.9287 (2.4506)	Loss_h 4.3170 (3.4011)	Prec@1 0.000 (42.151)	
Epoch: [15][1000/1333], lr: 0.0000025	Time 1.549 (2.016)	Loss 0.1157 (2.4413)	Loss_h 0.8579 (3.3986)	Prec@1 100.000 (42.373)	
Epoch: [15][1020/1333], lr: 0.0000025	Time 2.456 (2.018)	Loss 0.0447 (2.4208)	Loss_h 2.6663 (3.3724)	Prec@1 100.000 (42.857)	
Epoch: [15][1040/1333], lr: 0.0000025	Time 1.554 (2.013)	Loss 0.1257 (2.3940)	Loss_h 0.6447 (3.3603)	Prec@1 100.000 (43.293)	
Epoch: [15][1060/1333], lr: 0.0000025	Time 1.815 (2.010)	Loss 0.0637 (2.3568)	Loss_h 1.9934 (3.3555)	Prec@1 100.000 (44.024)	
Epoch: [15][1100/1333], lr: 0.0000025	Time 2.220 (2.014)	Loss 0.7387 (2.3151)	Loss_h 1.7134 (3.3329)	Prec@1 100.000 (44.847)	
Epoch: [15][1120/1333], lr: 0.0000025	Time 1.644 (2.010)	Loss 1.7620 (2.2895)	Loss_h 4.0579 (3.3312)	Prec@1 0.000 (45.216)	
Epoch: [15][1160/1333], lr: 0.0000025	Time 2.114 (2.014)	Loss 0.3070 (2.2676)	Loss_h 3.8305 (3.3342)	Prec@1 100.000 (45.931)	
Epoch: [15][1180/1333], lr: 0.0000025	Time 2.419 (2.015)	Loss 1.6020 (2.2363)	Loss_h 5.5107 (3.3310)	Prec@1 0.000 (46.536)	
