Test: [420/457]	Time 1.648 (2.130)	Loss 2.8014 (11.5134)	Prec@1 0.000 (0.621)	Prec@5 100.000 (3.106)
Testing Results: Prec@1 0.588 Prec@5 4.706 Loss 11.18507
Best Prec@1: 0.588

Epoch: [5][20/1333], lr: 0.0002500	Time 2.399 (2.254)	Loss 0.0168 (1.3995)	Loss_h 1.7757 (4.1062)	Prec@1 100.000 (33.333)	
Epoch: [5][60/1333], lr: 0.0002500	Time 2.107 (2.287)	Loss 6.5825 (1.8489)	Loss_h 3.8392 (3.9320)	Prec@1 0.000 (33.333)	
Epoch: [5][220/1333], lr: 0.0002500	Time 2.119 (2.192)	Loss 4.3768 (1.3268)	Loss_h 5.1527 (3.4447)	Prec@1 0.000 (64.935)	
Epoch: [5][260/1333], lr: 0.0002500	Time 2.296 (2.167)	Loss 0.3165 (1.1391)	Loss_h 4.4989 (3.6028)	Prec@1 100.000 (70.330)	
Epoch: [5][300/1333], lr: 0.0002500	Time 1.523 (2.195)	Loss 0.7159 (1.0052)	Loss_h 3.9421 (3.8271)	Prec@1 100.000 (73.636)	
Epoch: [5][320/1333], lr: 0.0002500	Time 2.919 (2.200)	Loss 0.2078 (1.0041)	Loss_h 3.9185 (3.8355)	Prec@1 100.000 (73.214)	
Epoch: [5][420/1333], lr: 0.0002500	Time 2.409 (2.134)	Loss 0.0000 (0.8861)	Loss_h 5.1901 (3.7511)	Prec@1 100.000 (75.000)	
Epoch: [5][460/1333], lr: 0.0002500	Time 1.948 (2.119)	Loss 0.2778 (0.9170)	Loss_h 3.2653 (3.7375)	Prec@1 100.000 (74.843)	
Epoch: [5][480/1333], lr: 0.0002500	Time 1.798 (2.115)	Loss 0.0000 (0.9580)	Loss_h 2.0260 (3.7139)	Prec@1 100.000 (74.556)	
Epoch: [5][500/1333], lr: 0.0002500	Time 1.543 (2.125)	Loss 0.1137 (0.9784)	Loss_h 3.4578 (3.6537)	Prec@1 100.000 (75.138)	
Epoch: [5][600/1333], lr: 0.0002500	Time 1.677 (2.104)	Loss 0.3746 (0.8606)	Loss_h 4.1655 (3.7919)	Prec@1 100.000 (78.414)	
Epoch: [5][620/1333], lr: 0.0002500	Time 1.895 (2.105)	Loss 0.0000 (0.8817)	Loss_h 3.8764 (3.7975)	Prec@1 100.000 (78.481)	
Epoch: [5][660/1333], lr: 0.0002500	Time 1.546 (2.104)	Loss 0.0001 (0.9058)	Loss_h 4.9313 (3.8215)	Prec@1 100.000 (78.099)	
Epoch: [5][700/1333], lr: 0.0002500	Time 2.683 (2.110)	Loss 1.7851 (0.9186)	Loss_h 5.2082 (3.8376)	Prec@1 0.000 (76.953)	
Epoch: [5][740/1333], lr: 0.0002500	Time 2.373 (2.106)	Loss 5.4666 (0.9697)	Loss_h 4.6577 (3.8545)	Prec@1 0.000 (76.259)	
Epoch: [5][880/1333], lr: 0.0002500	Time 2.027 (2.109)	Loss 1.9794 (0.9880)	Loss_h 2.7387 (3.8712)	Prec@1 0.000 (74.763)	
Epoch: [5][940/1333], lr: 0.0002500	Time 2.022 (2.102)	Loss 0.0129 (0.9870)	Loss_h 3.4184 (3.8465)	Prec@1 100.000 (74.777)	
Epoch: [5][1060/1333], lr: 0.0002500	Time 1.629 (2.107)	Loss 1.2999 (0.9593)	Loss_h 4.7945 (3.7860)	Prec@1 100.000 (74.869)	
Epoch: [5][1280/1333], lr: 0.0002500	Time 1.873 (2.094)	Loss 0.0341 (0.9811)	Loss_h 4.4281 (3.7925)	Prec@1 100.000 (72.537)	
Test: [40/457]	Time 1.761 (2.036)	Loss 11.9413 (6.6960)	Prec@1 0.000 (0.000)	Prec@5 0.000 (21.429)
Test: [100/457]	Time 2.152 (1.972)	Loss 8.2529 (8.5870)	Prec@1 0.000 (0.000)	Prec@5 0.000 (7.317)
Test: [140/457]	Time 1.551 (1.947)	Loss 8.9192 (9.2142)	Prec@1 0.000 (1.667)	Prec@5 0.000 (6.667)
Test: [180/457]	Time 2.129 (1.947)	Loss 5.9169 (10.1028)	Prec@1 0.000 (1.316)	Prec@5 0.000 (5.263)
Test: [240/457]	Time 2.539 (1.978)	Loss 24.6266 (11.4011)	Prec@1 0.000 (1.042)	Prec@5 0.000 (4.167)
Test: [320/457]	Time 1.762 (1.954)	Loss 9.9987 (12.1642)	Prec@1 0.000 (0.813)	Prec@5 0.000 (3.252)
Test: [380/457]	Time 1.537 (1.936)	Loss 4.9640 (11.5562)	Prec@1 0.000 (0.667)	Prec@5 0.000 (3.333)
Test: [420/457]	Time 1.920 (1.947)	Loss 2.8272 (11.1913)	Prec@1 0.000 (0.621)	Prec@5 100.000 (4.348)
Testing Results: Prec@1 0.588 Prec@5 5.882 Loss 10.92811
Best Prec@1: 0.588

Epoch: [6][20/1333], lr: 0.0002500	Time 2.135 (2.024)	Loss 0.7225 (0.8672)	Loss_h 1.1736 (3.8796)	Prec@1 100.000 (66.667)	
Epoch: [6][60/1333], lr: 0.0002500	Time 1.842 (2.079)	Loss 0.7550 (0.7643)	Loss_h 3.8518 (3.9345)	Prec@1 100.000 (76.190)	
Epoch: [6][220/1333], lr: 0.0002500	Time 2.132 (2.050)	Loss 0.0010 (0.5992)	Loss_h 4.8747 (3.5808)	Prec@1 100.000 (83.117)	
Epoch: [6][260/1333], lr: 0.0002500	Time 2.018 (2.045)	Loss 0.0007 (0.5531)	Loss_h 4.7266 (3.4752)	Prec@1 100.000 (84.615)	
